Site	Rank_a	Rank_b	score
4254	1899	128	22.931503301825714
3257	1900	464	18.59381069532565
1844	1901	6175	55.34118865725755
6389	1902	961	12.1843843066166
3752	1903	2257	4.583710993137382
6790	1904	916	12.79295610514049
3798	1905	140	22.853813284992878
7209	1906	799	14.333808105658422
2144	1907	2657	9.711252104104624
3135	1908	546	17.635633821053993
4203	1909	2977	13.828822996244982
7666	1910	2740	10.747118995209116
7695	1911	7009	66.01061763563382
6033	1912	101	23.44943674737796
7632	1913	7452	71.72083387284734
2454	1914	3425	19.564935905736114
5114	1915	2817	11.679399197203159
7706	1916	4625	35.0770426000259
2322	1917	4393	32.06008027968406
5383	1918	3951	26.32396737019293
5833	1919	4366	31.68457853165868
370	1920	2320	5.179334455522466
755	1921	7187	68.18593810695326
6595	1922	1242	8.804868574388191
1293	1923	30	24.511200310760067
424	1924	819	14.30791143338081
413	1925	818	14.333808105658422
412	1926	1095	10.760067331347923
449	1927	1315	7.924381716949372
571	1928	803	14.566878156156934
429	1929	817	14.398549786352454
570	1930	1130	10.358668911044932
369	1931	4543	33.8210539945617
460	1932	2281	4.5189693124433505
402	1933	3544	20.85976951961673
587	1934	4527	33.57503560792438
522	1935	808	14.592774828434546
336	1936	2936	12.948336138806162
417	1937	3122	15.343778324485305
349	1938	1104	10.798912339764339
614	1939	2749	10.488152272432991
5210	1940	4646	35.038197591609475
1408	1941	1507	5.619577884241875
7048	1942	595	17.4414087789719
6075	1943	988	12.365661012559887
2041	1944	3231	16.664508610643534
6588	1945	453	19.318917519098797
6695	1946	2694	9.68535543182701
552	1947	4233	29.599896413310887
241	1948	2290	4.428330959471708
3906	1949	3502	20.10876602356597
146	1950	4945	38.78026673572446
101	1951	5397	44.61996633432604
2298	1952	3969	26.11679399197203
3398	1953	1551	5.205231127800078
1049	1954	113	23.837886831542146
876	1955	4692	35.43959601191247
6335	1956	1839	1.5149553282403212
4752	1957	1659	3.8586041693642366
5326	1958	4493	32.82403211187363
513	1959	2782	10.656480642237472
623	1960	3849	24.459406966204842
4934	1961	5270	42.846044283309595
7689	1962	77	24.407613621649617
2380	1963	1361	7.794898355561311
1197	1964	1744	2.848633950537356
1946	1965	1364	7.781950019422504
4622	1966	3298	17.24718373688981
4282	1967	3202	15.991195131425611
7252	1968	3347	17.8557555354137
7705	1969	7441	70.85329535154733
696	1970	4380	31.205490094522855
4055	1971	5479	45.42276317493202
6408	1972	1356	7.9761750615045965
4229	1973	2390	5.3994561698821695
401	1974	630	17.402563770555485
428	1975	1594	4.933316068885149
6128	1976	3457	19.17648582157193
353	1977	6368	56.856143985497866
416	1978	2025	0.6085717985238897
7312	1979	3756	23.009193318658554
4189	1980	6511	58.668911044930724
6947	1981	3045	13.777029651689757
3317	1982	5218	41.90081574517674
2105	1983	2818	10.811860675903146
4308	1984	3519	19.87569597306746
6494	1985	2418	5.606629548103069
5918	1986	3313	17.18244205619578
7365	1987	2039	0.6733134792179205
517	1988	2595	7.859640036255342
6744	1989	2141	1.9681470930985367
5180	1990	5255	42.27631749320213
5113	1991	129	24.109801890457074
6182	1992	195	23.268160041434676
4636	1993	2120	1.6444386896283827
5394	1994	6467	57.91790754887997
5369	1995	2514	6.720186456040398
5201	1996	1954	0.5438301178298589
385	1997	2215	2.8227372782597437
2250	1998	7079	65.79049592127411
5755	1999	3016	13.168457853165869
284	2000	3860	24.083905218179464
7290	2001	3840	23.811990159264536
4335	2002	6973	64.36617894600543
2336	2003	2971	12.533989382364366
2887	2004	553	18.788035737407743
458	2005	460	20.005179334455523
3888	2006	2173	2.1623721351806293
6864	2007	278	22.387673183995858
5166	2008	5205	41.3958306357633
5366	2009	2790	10.112650524407615
5112	2010	1511	6.461219733264276
5365	2011	1745	3.4442574129224393
5106	2012	3103	14.126634727437523
5384	2013	1060	12.339764340282274
5095	2014	2828	10.539945616988216
5380	2015	5337	43.01437265311407
5128	2016	3523	19.51314256118089
4640	2017	65	25.27515214294963
4431	2018	1680	4.376537614916484
3647	2019	963	13.673442962579308
1082	2020	1706	4.065777547585135
5040	2021	3908	24.43351029392723
6146	2022	3845	23.604816781043635
2218	2023	5491	44.90482972937978
2588	2024	2743	9.309853683801633
2234	2025	1233	10.255082221934481
6162	2026	1218	10.46225560015538
3870	2027	1991	0.4661401009970219
6330	2028	3759	22.41356985627347
7076	2029	954	13.919461349216625
2058	2030	5948	50.73158099184255
4813	2031	1390	8.299883464974751
7648	2032	968	13.777029651689757
6179	2033	958	13.919461349216625
2071	2034	3964	24.990288747895896
4356	2035	7353	68.85925158617118
7169	2036	1243	10.268030558073288
4870	2037	931	14.320859769519616
6259	2038	6023	51.59911951314257
4206	2039	3444	18.192412275022658
6295	2040	3099	13.712287970995726
712	2041	1505	6.940308170400103
6557	2042	920	14.528033147740516
2617	2043	949	14.165479735853943
2069	2044	1190	11.057879062540463
6129	2045	1463	7.535931632785187
7140	2046	955	14.126634727437523
6095	2047	4087	26.414605723164573
6138	2048	3508	18.904570762657
4372	2049	1965	1.0876602356597178
3314	2050	4656	33.74336397772886
6581	2051	1195	11.083775734818076
762	2052	974	13.958306357633044
763	2053	1208	10.941344037291207
2982	2054	923	14.644568172989771
4954	2055	4378	30.078984850446716
121	2056	4271	28.68056454745565
6954	2057	2020	0.47908843713582805
4273	2058	2913	11.07082739867927
3453	2059	3455	18.075877249773402
5791	2060	4107	26.505244076136215
2499	2061	1677	4.972161077301567
6472	2062	3574	19.57788424187492
312	2063	3145	14.010099702188269
3111	2064	1404	8.545901851612067
7248	2065	5600	45.77236825067979
7452	2066	1978	1.1394535802149424
6498	2067	1147	11.91246924770167
4741	2068	921	14.85174155121067
4283	2069	3366	16.793991972031595
5875	2070	1977	1.2041952609089732
2871	2071	2958	11.485174155121067
3092	2072	4286	28.667616211316844
4298	2073	1156	11.873624239285252
5642	2074	1199	11.329794121455393
1421	2075	1207	11.23915576848375
2483	2076	926	14.890586559627089
983	2077	1193	11.446329146704649
2881	2078	381	21.97332642755406
6448	2079	929	14.890586559627089
3038	2080	5770	47.77936035219474
5670	2081	1927	1.9940437653761491
2487	2082	924	14.994173248737539
3242	2083	3294	15.680435064094263
3050	2084	1204	11.394535802149424
3286	2085	919	15.097759937847988
5668	2086	1180	11.731192541758384
857	2087	1530	7.2122232293150335
2378	2088	1155	12.08079761750615
7243	2089	3892	23.345850058267512
6862	2090	2189	1.2818852777418102
4099	2091	5963	50.135957529457464
5427	2092	1221	11.278000776900168
1587	2093	4480	30.90767836333031
955	2094	960	14.683413181406188
5741	2095	3164	13.84177133238379
1886	2096	959	14.722258189822607
4623	2097	1712	4.985109413440373
109	2098	2044	0.6992101514955328
7211	2099	3047	12.275022659588243
3268	2100	928	15.175449954680822
4303	2101	1451	8.416418490224006
3058	2102	1414	8.908455263498642
3184	2103	4267	28.020199404376537
3859	2104	3821	22.232293150330182
6873	2105	952	14.929431568043505
6542	2106	6325	54.629030169623206
3343	2107	4739	34.080020717337824
887	2108	7109	64.75462903016962
6960	2109	1200	11.770037550174802
3372	2110	948	15.045966593292762
3436	2111	1943	2.1753204713194356
685	2112	1513	7.756053347144892
2753	2113	3293	15.279036643791272
688	2114	3673	20.18645604039881
135	2115	1246	11.252104104622555
1684	2116	6501	56.77845396866502
134	2117	4157	26.414605723164573
6955	2118	946	15.175449954680822
5542	2119	1438	8.817816910526997
5605	2120	1184	12.11964262592257
3811	2121	1741	4.9203677327463415
3282	2122	925	15.499158358150977
4605	2123	2401	3.5996374465881136
1006	2124	1402	9.34869869221805
192	2125	1688	5.658422892658294
3716	2126	1563	7.2899132461478695
7427	2127	6180	52.47960637058138
2894	2128	1142	12.767059432862876
4223	2129	3032	11.692347533341966
1630	2130	2925	10.2939272303509
2	2131	4058	24.951443739479476
1990	2132	3540	18.231257283439078
6426	2133	1416	9.283957011524018
2898	2134	930	15.589796711122622
2443	2135	1589	7.069791531788165
2439	2136	1267	11.252104104622555
2908	2137	387	22.659588242910786
7015	2138	70	26.77715913505115
3395	2139	1348	10.242133885795674
3922	2140	2566	5.515991195131425
5566	2141	1683	5.9303379515732235
3358	2142	172	25.508222193448145
5996	2143	7077	63.88709050886961
1644	2144	3974	23.69545513401528
4279	2145	1578	7.341706590703094
6375	2146	2183	0.47908843713582805
4289	2147	545	20.743234494367474
1332	2148	870	16.547973585394278
1648	2149	393	22.737278259743622
2346	2150	3024	11.316845785316588
1679	2151	3914	22.827916612715267
4895	2152	3126	12.611679399197204
6386	2153	85	26.77715913505115
6349	2154	3859	22.07691311666451
6348	2155	5507	43.40282273727826
5789	2156	3611	18.839829081962968
877	2157	3184	13.29794121455393
839	2158	3055	11.614657516509128
6550	2159	1980	2.317752168846303
5523	2160	137	26.19448400880487
2131	2161	1178	12.728214424446458
6245	2162	6678	58.47468600284863
7090	2163	2943	10.099702188268807
1793	2164	1108	13.673442962579308
4177	2165	3700	19.87569597306746
1859	2166	611	20.134662695843584
5170	2167	4737	33.27722387673184
6052	2168	1148	13.207302861582287
5700	2169	3921	22.685484915188397
2886	2170	6367	54.344166774569466
5117	2171	289	24.3687686132332
5330	2172	3147	12.624627735336007
7444	2173	3739	20.27709439337045
2198	2174	5925	48.569208856661916
4832	2175	6318	53.64495662307394
909	2176	4419	29.043117959342226
4571	2177	433	22.58189822607795
5715	2178	457	22.284086494885408
1411	2179	4177	25.870775605334718
5845	2180	3079	11.64055418878674
436	2181	1205	12.637576071474815
1230	2182	4287	27.256247572186975
6367	2183	563	20.976304544865982
1345	2184	401	23.08688333549139
5598	2185	1854	4.28589926194484
4641	2186	628	20.17350770426
2083	2187	618	20.31593940178687
6711	2188	1344	10.928395701152402
2334	2189	3747	20.17350770426
5107	2190	1330	11.135569079373301
6776	2191	2546	4.5966593292761875
5646	2192	678	19.603780914152534
6013	2193	2573	4.9203677327463415
4187	2194	557	21.19642625922569
558	2195	2820	8.09271008675385
5118	2196	1618	7.484138288229962
4802	2197	1473	9.374595364495661
5197	2198	11	28.318011135569076
3284	2199	1312	11.485174155121067
3891	2200	413	23.138676680046615
3987	2201	2668	6.0468729768224785
3711	2202	4472	29.39272303508999
568	2203	1385	10.591738961543442
464	2204	3057	11.044930726401656
600	2205	1021	15.330829988346498
5124	2206	626	20.458371099313737
7323	2207	6451	54.95273857309336
1993	2208	889	17.07885536708533
5336	2209	3805	20.665544477534638
492	2210	1118	14.13958306357633
7244	2211	5725	45.500453191764855
6514	2212	3758	20.01812767059433
6451	2213	569	21.28706461219733
6092	2214	5743	45.69467823384695
3312	2215	3605	17.99818723294057
2743	2216	594	21.002201217143597
3037	2217	2701	6.266994691182183
2796	2218	2407	2.447235530234365
5319	2219	1323	11.601709180370321
5097	2220	6633	57.1410073805516
4422	2221	2524	3.9233458500582676
1706	2222	1769	5.865596270879192
2966	2223	4994	35.879839440631876
1290	2224	623	20.730286158228665
2652	2225	2838	7.937330053088178
6551	2226	179	26.505244076136215
6302	2227	79	27.81302602615564
3757	2228	570	21.46834131814062
6376	2229	4016	23.138676680046615
5193	2230	2789	7.238119901592645
5181	2231	4125	24.524148646898876
5165	2232	6935	60.89602486080538
4464	2233	1565	8.649488540722517
5531	2234	440	23.229315033018256
5116	2235	524	22.154603133497343
4876	2236	1705	6.875566489706072
2050	2237	4148	24.74427036125858
483	2238	5636	43.99844619966334
357	2239	1391	10.980189045707627
559	2240	2361	1.5667486727955457
6523	2241	3120	11.381587466010618
3084	2242	3372	14.631619836850964
5385	2243	2235	0.1035866891104493
7370	2244	4880	34.131814061893046
2787	2245	207	26.38870905088696
7625	2246	1324	11.938365919979283
5392	2247	4071	23.617765117182444
7109	2248	3631	17.907548879968925
4309	2249	6553	55.72963874142173
5063	2250	3463	15.706331736371876
5092	2251	5301	39.492425223358794
5211	2252	6847	59.49760455781432
5115	2253	953	16.83283698044801
5359	2254	4954	34.96050757477664
5214	2255	2607	4.5578143208597695
5240	2256	4932	34.6497475074453
2353	2257	4182	24.925547067201865
6440	2258	333	24.925547067201865
5928	2259	500	22.776123268160042
4276	2260	2280	0.25896672277612326
6000	2261	5169	37.653761491648325
7247	2262	5977	48.10306875566489
5826	2263	3048	10.164443868962838
4188	2264	3127	11.17441408778972
4762	2265	5242	38.54719668522595
4859	2266	5891	46.93771850317234
6218	2267	3950	21.792049721610773
3707	2268	6043	48.87996892399327
2812	2269	4124	24.019163537485433
2451	2270	2104	2.1494237990418235
4153	2271	6907	60.02848633950537
6522	2272	1580	8.960248608053865
6378	2273	2394	1.5667486727955457
7559	2274	4316	26.440502395442184
6273	2275	690	20.523112780007768
4071	2276	4379	27.23035089990936
85	2277	5282	38.90975009711252
4727	2278	6650	56.61012559886055
4167	2279	6679	56.972679010747115
4548	2280	5796	45.52634986404247
2497	2281	2535	3.2888773792567654
5786	2282	5802	45.578143208597695
5597	2283	2994	9.206266994691182
4496	2284	6124	49.72161077301567
4049	2285	5913	46.97656351158876
4855	2286	1605	8.817816910526997
4175	2287	5034	35.56907937330053
744	2288	1249	13.453321248219604
5199	2289	2995	9.141525313997152
3899	2290	4583	29.690534766282532
5940	2291	5988	47.86999870516639
5513	2292	4080	23.15162501618542
6334	2293	3982	21.86973973844361
7204	2294	3256	12.45629936553153
672	2295	4418	27.489317622685483
7105	2296	2037	3.3536190599507965
7278	2297	2967	8.67538521300013
2991	2298	7510	67.48672795545772
662	2299	6319	52.05231127800077
5433	2300	7224	63.757607147481544
3984	2301	7495	67.25365790495921
2392	2302	7113	62.29444516379645
5490	2303	6423	53.34714489188139
5782	2304	5490	41.25339893823644
2417	2305	1880	5.50304285899262
5616	2306	2031	3.5607924381716947
1407	2307	3075	9.944322154603134
4789	2308	1139	15.136604946264404
5986	2309	5323	39.02628512236178
7612	2310	5012	34.98640424705425
2529	2311	2260	0.6603651430791143
659	2312	3772	18.904570762657
118	2313	4988	34.636799171306485
5613	2314	6840	58.60416936423669
3925	2315	4035	22.271138158746602
5677	2316	3803	19.254175838404766
7467	2317	1090	15.887608442315162
6196	2318	2987	8.662436876861324
5376	2319	1433	11.472225818982261
5177	2320	1907	5.347662825326945
7459	2321	874	18.736242392852517
1476	2322	3898	20.406577754758516
6214	2323	5102	35.98342612974233
7544	2324	5936	46.769390133367864
4360	2325	5253	37.91272821442445
7607	2326	5814	45.1637964521559
729	2327	5758	44.42574129224395
6034	2328	1273	13.660494626440503
674	2329	6653	55.988605464197846
4181	2330	1691	8.273986792697139
5272	2331	162	28.084941085070568
1655	2332	4001	21.610773015667487
5058	2333	6816	58.04739091026803
215	2334	6382	52.41486468988735
6366	2335	5886	45.97954162890069
1057	2336	4336	25.896672277612325
1604	2337	4693	30.50627994302732
6519	2338	2832	6.396478052570245
5119	2339	878	18.917519098795804
362	2340	6106	48.76343389874401
3454	2341	4730	30.933575035607923
823	2342	6192	49.85109413440373
1154	2343	5561	41.66774569467823
6501	2344	2339	0.06474168069403081
3735	2345	2146	2.5767188916224266
4077	2346	3737	18.01113556907937
3892	2347	5999	47.28732357892011
4242	2348	2151	2.5508222193448145
1187	2349	5232	37.33005308817817
7439	2350	3915	20.264146057231645
5618	2351	7551	67.33134792179204
6384	2352	905	18.736242392852517
3959	2353	2652	3.8715525055030424
4204	2354	1887	6.0468729768224785
6351	2355	3240	11.459277482843454
4406	2356	6352	51.741551210669435
3805	2357	7490	66.46380940049204
4441	2358	6203	49.786352453709696
2415	2359	6272	50.666839311148514
3931	2360	4705	30.363848245500453
6323	2361	2739	4.89447106046873
6279	2362	5543	41.1886572575424
6008	2363	3817	18.826880745824162
5589	2364	4023	21.481289654279426
2513	2365	2105	3.3665673960896023
7190	2366	2844	6.189304674349346
7671	2367	5433	39.6995986015797
6455	2368	2204	2.123527126764211
5461	2369	2586	2.8097889421209374
3150	2370	1329	13.479217920497216
4166	2371	6177	49.28136734429626
867	2372	5006	34.105917389615435
933	2373	7419	65.3373041564159
4569	2374	6189	49.39790236954551
5530	2375	1350	13.272044542276317
5675	2376	1423	12.339764340282274
2960	2377	853	19.733264275540595
6322	2378	1471	11.74414087789719
2867	2379	235	27.76123268160041
4222	2380	4145	22.853813284992878
5217	2381	6270	50.35607924381716
2174	2382	1743	8.273986792697139
847	2383	5889	45.39686650265441
7039	2384	533	23.96737019293021
28	2385	6298	50.666839311148514
713	2386	5777	43.907807846691696
5680	2387	2902	6.668393111485174
7054	2388	25	30.596918295998965
1395	2389	2757	4.764987699080668
1903	2390	298	27.087919202382494
1528	2391	3795	18.179463938883853
6197	2392	2993	7.781950019422504
7611	2393	3417	13.25909620613751
3378	2394	1587	10.449307264016573
343	2395	6228	49.630972420044024
2014	2396	4008	20.872717855755536
4101	2397	4851	31.775216884630325
2733	2398	3144	9.659458759549398
5313	2399	5029	34.054124045060206
3353	2400	487	24.770167033536193
6403	2401	2946	7.05684319564936
4615	2402	408	25.81898226077949
3950	2403	2786	4.9592127411627605
7044	2404	268	27.657645992489964
2201	2405	4166	22.802019940437653
4030	2406	887	19.668522594846564
6258	2407	3763	17.557943804221157
2508	2408	4321	24.770167033536193
6782	2409	1444	12.495144373947948
4814	2410	6186	48.89291726013207
1406	2411	4566	27.903664379127278
5270	2412	950	18.930467434934613
4867	2413	4050	21.19642625922569
5601	2414	3723	16.94937200569727
3277	2415	674	22.54305321766153
6741	2416	1600	10.565842289265829
6167	2417	4191	22.970348310242134
4860	2418	7258	62.669946911821825
2407	2419	1309	14.37265311407484
4821	2420	5476	39.57011524019163
7433	2421	2999	7.484138288229962
3140	2422	5081	34.42962579308559
6227	2423	579	23.876731839958566
2515	2424	521	24.64068367214813
7616	2425	3197	9.996115499158357
2636	2426	605	23.578920108766024
6380	2427	3143	9.271008675385213
5492	2428	3661	15.965298459148
4760	2429	6642	54.55134015279036
4252	2430	1718	9.21921533082999
229	2431	1079	17.506150459665935
281	2432	3691	16.30195519875696
2463	2433	4382	25.236307134533213
1527	2434	2507	0.9452285381328499
5903	2435	7579	66.6062410980189
4521	2436	3773	17.31192541758384
6081	2437	5531	40.06215201346627
2367	2438	6964	58.60416936423669
6719	2439	532	24.692477016703354
4344	2440	3598	14.994173248737539
6137	2441	1921	6.733134792179205
165	2442	7193	61.517544995468086
5472	2443	5574	40.541240450602096
6780	2444	2169	3.5607924381716947
4423	2445	4314	24.20044024342872
1161	2446	7197	61.517544995468086
5161	2447	5906	44.78829470413052
1916	2448	3793	17.41551210669429
1637	2449	2653	2.6414605723164573
4839	2450	6277	49.553282403211185
5300	2451	5991	45.83710993137382
2313	2452	6057	46.67875178039622
883	2453	7413	64.22374724847857
2001	2454	4029	20.393629418619707
3267	2455	415	26.414605723164573
6885	2456	4720	29.315033018257154
3263	2457	4878	31.34792179204972
6180	2458	3872	18.308947300271917
2838	2459	2027	5.593681211964262
3094	2460	7189	61.23268160041435
4159	2461	7032	59.18684449048297
3194	2462	1803	8.532953515473261
4455	2463	6234	48.828175579438046
6482	2464	494	25.508222193448145
4772	2465	470	25.831930596918294
5504	2466	3811	17.41551210669429
4764	2467	2737	3.4960507574776636
3021	2468	1555	11.821830894730027
848	2469	5974	45.3839181665156
4050	2470	4298	23.669558461737665
1997	2471	3441	12.559886054641979
2594	2472	981	19.305969182959988
2074	2473	1791	8.830765246665804
5621	2474	5835	43.51935776252752
4667	2475	1012	18.943415771073415
4323	2476	3200	9.374595364495661
7670	2477	5096	33.91169234753334
1791	2478	251	28.835944581121325
4081	2479	5626	40.74841382882299
985	2480	2252	2.9522206396478055
6846	2481	2779	3.8586041693642366
5547	2482	7558	65.72575424058009
5759	2483	2728	3.1723423540075104
1638	2484	446	26.38870905088696
4882	2485	2015	6.0857179852388965
1824	2486	2945	5.943286287712029
3886	2487	2333	1.9940437653761491
105	2488	4867	30.804091674219862
1291	2489	3961	19.05995079632267
7071	2490	2384	1.3725236307134534
486	2491	1559	12.067849281367344
727	2492	3877	17.933445552246535
4756	2493	3304	10.501100608571798
3728	2494	1316	15.25313997151366
585	2495	1917	7.484138288229962
7431	2496	7385	63.30441538262333
2510	2497	3577	13.984203029910654
3937	2498	6594	53.03638482455004
473	2499	5261	35.76330441538262
3051	2500	2100	5.179334455522466
4379	2501	3481	12.689369416030042
5998	2502	6803	55.69079373300531
2664	2503	3952	18.762139065130132
6765	2504	695	23.423540075100348
759	2505	4481	25.58591221028098
7696	2506	6647	53.61905995079632
7056	2507	1569	12.14553929820018
1961	2508	3388	11.394535802149424
1424	2509	4390	24.35582027709439
4516	2510	4607	27.152660883076525
19	2511	5017	32.44853036384824
6476	2512	1617	11.588760844231516
4925	2513	6121	46.717596788812635
3832	2514	3201	8.895506927359834
7429	2515	2178	4.363589278777677
6556	2516	471	26.479347403858604
7303	2517	4047	19.81095429237343
148	2518	4888	30.68755664897061
6815	2519	909	20.846821183477925
161	2520	4564	26.4663990677198
5331	2521	1129	18.02408390521818
4190	2522	4956	31.516250161854202
274	2523	7320	62.11316845785316
5190	2524	2266	3.34067072381199
3102	2525	4947	31.360870128188527
4387	2526	3008	6.24109801890457
6466	2527	2633	1.3725236307134534
7655	2528	5649	40.411757089214035
1598	2529	5220	34.843972549527386
2804	2530	2714	2.382493849540334
3924	2531	5221	34.83102421338858
2700	2532	2374	2.045837109931374
7623	2533	3253	9.322802019940438
4944	2534	328	28.564029522206397
4997	2535	325	28.61582286676162
1734	2536	2874	4.376537614916484
7361	2537	1849	8.908455263498642
1371	2538	2453	1.100608571798524
567	2539	4814	29.45746471578402
4827	2540	4551	26.039103975139195
4020	2541	2479	0.8027968406059821
2862	2542	4163	20.98925288100479
3294	2543	3775	15.952350123009193
2905	2544	561	25.67655056325262
2865	2545	1343	15.563900038845008
2703	2546	2061	6.279943027320989
682	2547	6281	48.34908714230222
1709	2548	2119	5.554836203547844
5914	2549	6401	49.87699080668134
1341	2550	1182	17.713323837886833
2596	2551	4704	27.87776770684967
1402	2552	5495	38.106953256506536
1252	2553	5810	42.17273080409167
2171	2554	4685	27.592904311795934
2363	2555	1733	10.643532306098665
5463	2556	3757	15.550951702706204
7162	2557	1367	15.408520005179335
256	2558	4952	30.998316716301954
6739	2559	1560	12.935387802667359
7483	2560	1523	13.42742457594199
6399	2561	849	22.16755146963615
4707	2562	3038	6.1634080020717334
7087	2563	4695	27.605852647934743
545	2564	4706	27.735336009322804
4924	2565	6187	46.89887349475592
7441	2566	841	22.33587983944063
4121	2567	6649	52.855108118606765
5371	2568	7372	62.203806810824815
1881	2569	1050	19.668522594846564
7606	2570	4501	25.0032370840347
6211	2571	4477	24.679528680564548
5973	2572	7215	60.11912469247702
491	2573	2861	3.7291208079761753
451	2574	7203	59.93784798653373
4024	2575	3124	7.108636540204584
6170	2576	1084	19.318917519098797
5911	2577	4792	28.68056454745565
5485	2578	4174	20.665544477534638
2911	2579	3660	13.997151366049462
5897	2580	3123	7.030946523371746
2410	2581	4017	18.59381069532565
3903	2582	2060	6.759031464456817
20	2583	5719	40.60598213129613
6312	2584	1777	10.449307264016573
7147	2585	615	25.508222193448145
7714	2586	2620	0.4402434287194096
4287	2587	1968	8.015020069921015
598	2588	540	26.51819241227502
7141	2589	37	33.04415382623333
1046	2590	3408	10.591738961543442
79	2591	4599	26.00025896672278
7186	2592	2396	2.537873883206008
4536	2593	4438	23.88968017609737
3936	2594	4536	25.145668781561568
4634	2595	2486	1.4113686391298719
66	2596	3277	8.817816910526997
2837	2597	3000	5.218179463938884
6971	2598	600	25.870775605334718
728	2599	5621	39.12987181147223
2773	2600	4311	22.154603133497343
1659	2601	2278	4.182312572834391
5276	2602	1872	9.4522853813285
7259	2603	530	26.841900815745177
802	2604	3418	10.539945616988216
6085	2605	7007	56.99857568302473
782	2606	6960	56.37705554836203
7083	2607	1430	15.240191635374856
133	2608	5318	35.0899909361647
6985	2609	577	26.311019034054123
2044	2610	4066	18.852777418101773
39	2611	6183	46.25145668781562
4970	2612	1634	12.663472743752427
6195	2613	3086	6.124562993655315
3666	2614	5958	43.29923604816781
4315	2615	5605	38.71552505503043
2951	2616	1945	8.688333549138935
1302	2617	3776	15.007121584876343
4281	2618	2921	3.9233458500582676
5760	2619	3410	10.242133885795674
6198	2620	2517	1.333678622297035
2656	2621	1786	10.811860675903146
4743	2622	1816	10.436358927877768
344	2623	693	24.990288747895896
4693	2624	5690	39.6995986015797
5475	2625	3542	11.873624239285252
4506	2626	1747	11.381587466010618
1399	2627	3330	9.102680305580733
7624	2628	3405	10.06085717985239
6515	2629	3606	12.650524407613622
7576	2630	420	28.61582286676162
736	2631	3007	4.868574388191117
2426	2632	2981	4.5189693124433505
2002	2633	1326	16.923475333419656
724	2634	7251	59.78246795286806
6749	2635	2823	2.4342871940955586
4696	2636	1211	18.451378997798784
4475	2637	2947	4.013984203029911
6760	2638	2158	6.215201346626959
851	2639	3621	12.715266088307652
3840	2640	5998	43.480512754111096
4842	2641	2048	7.678363330312054
3027	2642	5207	33.212482196037804
2136	2643	1418	15.861711770037552
5570	2644	250	30.998316716301954
731	2645	7642	64.7028356856144
1090	2646	196	31.723423540075103
3833	2647	2769	1.5796970089343518
2335	2648	1113	19.87569597306746
5703	2649	5247	33.63977728861841
5202	2650	3208	7.225171565453839
5243	2651	2872	2.861582286676162
3163	2652	2424	2.9522206396478055
3954	2653	3591	12.14553929820018
2485	2654	1188	18.982260779489835
4992	2655	4154	19.409555872070438
126	2656	5861	41.499417324873754
5924	2657	4492	23.76019681470931
1472	2658	5174	32.5780137252363
3608	2659	1835	10.66942897837628
2199	2660	3600	12.171435970477793
2140	2661	4909	29.107859640036253
2284	2662	4595	25.029133756312316
3904	2663	692	25.52117052958695
754	2664	2034	8.157451767447883
5728	2665	3978	17.001165350252492
423	2666	4528	24.109801890457074
1361	2667	2481	2.4083905218179464
5429	2668	4285	20.937459536449566
7455	2669	4337	21.597824679528678
4414	2670	7091	57.24459406966205
5099	2671	4263	20.613751132979413
6230	2672	2941	3.483102421338858
2308	2673	5187	32.55211705295869
3039	2674	5565	37.43363977728862
2094	2675	2870	2.524925547067202
6616	2676	1935	9.594717078855366
4662	2677	3060	4.9592127411627605
880	2678	3115	5.658422892658294
609	2679	1963	9.271008675385213
5105	2680	6963	55.457723682506796
7665	2681	5525	36.82506797876473
4402	2682	3203	6.746083128318012
503	2683	5752	39.73844360999612
4334	2684	7087	57.01152401916354
2772	2685	4365	21.753204713194354
2783	2686	650	26.362812378609345
2646	2687	2493	2.5119772109283955
6572	2688	3263	7.445293279813544
5432	2689	6662	51.44373947947689
1103	2690	4333	21.27411627605853
6467	2691	2194	6.435323060986662
5763	2692	2274	5.412404506020977
4751	2693	4423	22.40062152013466
1072	2694	2733	0.5049851094134403
2643	2695	2072	8.06681341447624
3233	2696	517	28.21442444645863
518	2697	3156	5.943286287712029
3837	2698	3104	5.257024472355303
1416	2699	6951	55.056325262203806
3441	2700	458	29.030169623203417
778	2701	5638	38.029263239673696
885	2702	5392	34.83102421338858
4424	2703	2959	3.3147740515343775
4626	2704	3365	8.558850187750874
2566	2705	4626	24.87375372264664
7220	2706	1339	17.700375501748024
2651	2707	986	22.284086494885408
4522	2708	3472	9.892528810047908
2338	2709	2983	3.5478441020328892
878	2710	5408	34.93461090249903
2142	2711	2680	0.40139842030299105
6663	2712	4172	18.904570762657
5019	2713	649	26.72536579049592
4126	2714	4115	18.140618930467433
6632	2715	7321	59.64003625534119
2642	2716	917	23.294056713712287
5740	2717	2531	2.4083905218179464
2714	2718	2822	1.346626958435841
6102	2719	2473	3.1852906901463163
3339	2720	2113	7.859640036255342
4089	2721	1472	16.1724718373689
1110	2722	3222	6.474168069403081
3295	2723	3368	8.351676809529977
3123	2724	4456	22.426518192412274
7446	2725	1519	15.615693383400234
6444	2726	1187	19.927489317622683
1516	2727	1082	21.30001294833614
3947	2728	2014	9.2451120031076
6978	2729	642	27.023177521688464
4410	2730	3224	6.396478052570245
5997	2731	7057	56.014502136475464
